id,ticker,empresa,date,open,high,low,close,adj close,volume
35,UNI,Unicaja,2019-01-02,1.149,1.149,1.12,1.141,1.008117,1156429
35,UNI,Unicaja,2019-01-03,1.137,1.146,1.121,1.129,0.997514,785280
35,UNI,Unicaja,2019-01-04,1.143,1.158,1.134,1.157,1.022253,1117490
35,UNI,Unicaja,2019-01-07,1.15,1.169,1.142,1.157,1.022253,596355
35,UNI,Unicaja,2019-01-08,1.157,1.169,1.146,1.159,1.02402,927186
35,UNI,Unicaja,2019-01-09,1.162,1.168,1.123,1.129,0.997514,748337
35,UNI,Unicaja,2019-01-10,1.131,1.146,1.116,1.136,1.003699,990483
35,UNI,Unicaja,2019-01-11,1.149,1.149,1.081,1.081,0.955104,2633243
35,UNI,Unicaja,2019-01-14,1.082,1.134,1.073,1.12,0.989562,1991419
35,UNI,Unicaja,2019-01-15,1.15,1.15,1.104,1.112,0.982494,1180374
35,UNI,Unicaja,2019-01-16,1.1,1.138,1.1,1.127,0.995747,811054
35,UNI,Unicaja,2019-01-17,1.129,1.131,1.105,1.105,0.976309,4545730
35,UNI,Unicaja,2019-01-18,1.119,1.126,1.105,1.106,0.977193,2375951
35,UNI,Unicaja,2019-01-21,1.112,1.112,1.085,1.099,0.971008,1198661
35,UNI,Unicaja,2019-01-22,1.083,1.09,1.069,1.07,0.945385,3212571
35,UNI,Unicaja,2019-01-23,1.075,1.116,1.056,1.105,0.976309,1585354
35,UNI,Unicaja,2019-01-24,1.125,1.128,1.083,1.085,0.958638,3180104
35,UNI,Unicaja,2019-01-25,1.095,1.096,1.079,1.085,0.958638,2813713
35,UNI,Unicaja,2019-01-28,1.08,1.09,1.077,1.077,0.95157,2410668
35,UNI,Unicaja,2019-01-29,1.077,1.084,1.061,1.062,0.938317,3109880
35,UNI,Unicaja,2019-01-30,1.06,1.066,1.043,1.045,0.923297,1617826
35,UNI,Unicaja,2019-01-31,1.054,1.064,1.016,1.025,0.905626,1637823
35,UNI,Unicaja,2019-02-01,1.027,1.027,0.9855,1.0,0.883538,3956422
35,UNI,Unicaja,2019-02-04,1.011,1.025,0.97,0.998,0.881771,3119358
35,UNI,Unicaja,2019-02-05,1.014,1.014,0.991,0.995,0.87912,3862500
35,UNI,Unicaja,2019-02-06,1.0,1.002,0.991,1.0,0.883538,1571329
35,UNI,Unicaja,2019-02-07,0.9995,1.0,0.9845,0.9865,0.87161,1796761
35,UNI,Unicaja,2019-02-08,0.985,0.9945,0.972,0.972,0.858799,965321
35,UNI,Unicaja,2019-02-11,0.975,0.983,0.968,0.98,0.865867,2434251
35,UNI,Unicaja,2019-02-12,0.99,0.99,0.968,0.968,0.855264,849095
35,UNI,Unicaja,2019-02-13,0.9755,0.9755,0.9505,0.963,0.850847,1632093
35,UNI,Unicaja,2019-02-14,0.9505,0.965,0.9465,0.947,0.83671,773497
35,UNI,Unicaja,2019-02-15,0.9475,1.018,0.941,1.0,0.883538,2383877
35,UNI,Unicaja,2019-02-18,1.018,1.039,1.01,1.016,0.897674,13979003
35,UNI,Unicaja,2019-02-19,1.011,1.015,1.0,1.003,0.886188,1101072
35,UNI,Unicaja,2019-02-20,1.007,1.021,1.0,1.014,0.895907,3365831
35,UNI,Unicaja,2019-02-21,1.022,1.025,1.014,1.023,0.903859,1244310
35,UNI,Unicaja,2019-02-22,1.028,1.035,0.971,0.98,0.865867,6405218
35,UNI,Unicaja,2019-02-25,1.0,1.022,0.9915,1.022,0.902975,3379749
35,UNI,Unicaja,2019-02-26,1.009,1.011,0.96,0.998,0.881771,7132897
35,UNI,Unicaja,2019-02-27,1.015,1.038,1.006,1.027,0.907393,3307983
35,UNI,Unicaja,2019-02-28,1.039,1.04,1.021,1.03,0.910044,2669950
35,UNI,Unicaja,2019-03-01,1.027,1.038,1.012,1.02,0.901208,1583318
35,UNI,Unicaja,2019-03-04,1.026,1.029,1.01,1.014,0.895907,1138733
35,UNI,Unicaja,2019-03-05,1.01,1.023,1.009,1.018,0.899441,3780056
35,UNI,Unicaja,2019-03-06,1.014,1.025,1.002,1.01,0.892373,2118194
35,UNI,Unicaja,2019-03-07,1.005,1.018,0.972,0.99,0.874702,1989332
35,UNI,Unicaja,2019-03-08,0.9815,0.989,0.9625,0.989,0.873819,2329989
35,UNI,Unicaja,2019-03-11,0.987,1.011,0.975,1.0,0.883538,1340038
35,UNI,Unicaja,2019-03-12,1.0,1.014,0.99,1.0,0.883538,1948520
35,UNI,Unicaja,2019-03-13,0.9925,1.016,0.9925,1.013,0.895024,1018434
35,UNI,Unicaja,2019-03-14,1.016,1.025,0.997,1.001,0.884421,1362329
35,UNI,Unicaja,2019-03-15,1.001,1.016,0.9905,1.01,0.892373,1769665
35,UNI,Unicaja,2019-03-18,1.003,1.032,0.9905,1.0,0.883538,2486957
35,UNI,Unicaja,2019-03-19,1.0,1.016,0.9985,1.009,0.89149,3309477
35,UNI,Unicaja,2019-03-20,1.006,1.017,0.9895,0.9895,0.87426,1692136
35,UNI,Unicaja,2019-03-21,0.987,0.987,0.9635,0.972,0.858799,1000813
35,UNI,Unicaja,2019-03-22,0.9695,0.973,0.94,0.9495,0.838919,1761663
35,UNI,Unicaja,2019-03-25,0.9425,0.9465,0.9245,0.9335,0.824782,1137762
35,UNI,Unicaja,2019-03-26,0.94,0.96,0.912,0.948,0.837594,1993221
35,UNI,Unicaja,2019-03-27,0.9515,0.995,0.9425,0.98,0.865867,1817244
35,UNI,Unicaja,2019-03-28,0.98,0.9805,0.9555,0.9565,0.845104,930031
35,UNI,Unicaja,2019-03-29,0.962,0.962,0.9435,0.958,0.846429,1543836
35,UNI,Unicaja,2019-04-01,0.971,0.999,0.965,0.97,0.857032,2552884
35,UNI,Unicaja,2019-04-02,0.9795,0.9795,0.946,0.97,0.857032,1218005
35,UNI,Unicaja,2019-04-03,0.9625,0.98,0.9625,0.9755,0.861891,1020138
35,UNI,Unicaja,2019-04-04,0.98,0.98,0.964,0.972,0.858799,438212
35,UNI,Unicaja,2019-04-05,0.974,0.9785,0.9675,0.9685,0.855706,433323
35,UNI,Unicaja,2019-04-08,0.98,0.98,0.941,0.9425,0.832734,994957
35,UNI,Unicaja,2019-04-09,0.959,0.9625,0.935,0.956,0.844662,869232
35,UNI,Unicaja,2019-04-10,0.9565,0.9595,0.9305,0.9335,0.824782,1008967
35,UNI,Unicaja,2019-04-11,0.94,0.9535,0.932,0.95,0.839361,1026453
35,UNI,Unicaja,2019-04-12,0.9445,0.9635,0.938,0.96,0.848196,1412513
35,UNI,Unicaja,2019-04-15,0.9735,0.995,0.971,0.994,0.878236,1335264
35,UNI,Unicaja,2019-04-16,1.0,1.02,0.986,0.993,0.877353,1333680
35,UNI,Unicaja,2019-04-17,0.9825,1.015,0.9825,1.008,0.890606,4177335
35,UNI,Unicaja,2019-04-18,1.005,1.018,1.0,1.018,0.899441,835833
35,UNI,Unicaja,2019-04-23,1.018,1.018,0.991,1.002,0.885305,2012570
35,UNI,Unicaja,2019-04-24,0.9975,1.012,0.9605,0.987,0.872052,1343498
35,UNI,Unicaja,2019-04-25,0.9875,0.998,0.975,0.9975,0.881329,967402
35,UNI,Unicaja,2019-04-26,0.9965,1.013,0.983,1.0,0.883538,735918
35,UNI,Unicaja,2019-04-29,1.0,1.02,1.0,1.01,0.892373,877623
35,UNI,Unicaja,2019-04-30,1.02,1.024,1.0,1.024,0.904743,1321550
35,UNI,Unicaja,2019-05-02,1.045,1.059,1.024,1.029,0.90916,1885505
35,UNI,Unicaja,2019-05-03,1.029,1.055,1.025,1.048,0.925947,1972626
35,UNI,Unicaja,2019-05-06,1.049,1.077,1.036,1.052,0.929482,1558158
35,UNI,Unicaja,2019-05-07,1.05,1.076,1.042,1.048,0.925947,4316769
35,UNI,Unicaja,2019-05-08,1.01,1.027,0.9905,0.997,0.91393,2306206
35,UNI,Unicaja,2019-05-09,0.9995,1.007,0.97,0.97,0.889179,1235465
35,UNI,Unicaja,2019-05-10,0.954,1.005,0.9535,0.999,0.915763,2968354
35,UNI,Unicaja,2019-05-13,0.9905,0.9995,0.979,0.9865,0.904305,683539
35,UNI,Unicaja,2019-05-14,0.977,0.997,0.956,0.975,0.893763,1169936
35,UNI,Unicaja,2019-05-15,0.95,0.977,0.943,0.97,0.889179,2317983
35,UNI,Unicaja,2019-05-16,0.979,0.9845,0.9575,0.97,0.889179,4804648
35,UNI,Unicaja,2019-05-17,0.981,0.981,0.955,0.96,0.880013,2138001
35,UNI,Unicaja,2019-05-20,0.9795,0.9795,0.944,0.946,0.867179,733797
