,name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
433,cellnex,2024-02-16,"33,99","33,72","-0,2700000000000031",2,"0,2899999999999991","0,5799999999999983","96,43","103,69","103,69"
434,cellnex,2024-02-19,"34,15","34,01","-0,1400000000000005",2,"0,1599999999999966","0,3199999999999932","96,75","104,01","104,01"
435,cellnex,2024-02-20,"34,31","34,17","-0,1400000000000005",2,"0,1600000000000037","0,3200000000000074","97,07","104,33","104,33"
436,cellnex,2024-02-21,"34,38","34,33","-0,0500000000000042",2,"0,0700000000000002","0,1400000000000005","97,21","104,47","104,47"
437,cellnex,2024-02-22,"33,17","34,4","1,2299999999999969",3,"-1,2100000000000009","-3,6300000000000026","93,58","100,84","100,84"
438,cellnex,2024-02-23,"33,27","33,19","-0,0800000000000054",3,"0,1000000000000014","0,3000000000000042","93,88","101,14","101,14"
439,cellnex,2024-02-26,"33,57","33,29","-0,2800000000000011",2,"0,2999999999999971","0,5999999999999943","94,48","101,74","101,74"
440,colonial,2024-01-02,"6,18","6,34","0,1600000000000001",16,nan,nan,nan,nan,nan
441,colonial,2024-01-03,"6,01","6,18","0,1699999999999999",16,"-0,1699999999999999","-2,719999999999999","97,28",nan,nan
442,colonial,2024-01-04,"6,08","6,01","-0,0700000000000002",16,"0,0700000000000002","1,1200000000000043","98,4",nan,nan
443,colonial,2024-01-05,"5,95","6,08","0,1299999999999999",16,"-0,1299999999999999","-2,0799999999999983","96,32",nan,nan
444,colonial,2024-01-08,"6,0","5,95","-0,0499999999999998",16,"0,0499999999999998","0,7999999999999972","97,12",nan,nan
445,colonial,2024-01-09,"5,96","6,0","0,04",16,"-0,04","-0,6400000000000006","96,48",nan,nan
446,colonial,2024-01-10,"5,88","5,96","0,08",17,"-0,08","-1,3600000000000012","95,12",nan,nan
447,colonial,2024-01-11,"5,69","5,88","0,1899999999999995",17,"-0,1899999999999995","-3,2299999999999915","91,89",nan,nan
448,colonial,2024-01-12,"5,66","5,69","0,0300000000000002",17,"-0,0300000000000002","-0,5100000000000042","91,38",nan,nan
449,colonial,2024-01-15,"5,64","5,66","0,0200000000000004",17,"-0,0200000000000004","-0,3400000000000078","91,04",nan,nan
450,colonial,2024-01-16,"5,7","5,64","-0,0600000000000005",17,"0,0600000000000005","1,0200000000000085","92,06",nan,nan
451,colonial,2024-01-17,"5,66","5,7","0,04",17,"-0,04","-0,6800000000000006","91,38",nan,nan
452,colonial,2024-01-18,"5,83","5,66","-0,1699999999999999",17,"0,1699999999999999","2,889999999999999","94,27","102,89",nan
453,colonial,2024-01-19,"5,74","5,83","0,0899999999999998",17,"-0,0899999999999998","-1,5299999999999976","92,74","101,36",nan
454,colonial,2024-01-22,"5,74","5,74","0,0",17,"0,0","0,0","92,74","101,36",nan
455,colonial,2024-01-23,"5,72","5,74","0,0200000000000004",17,"-0,0200000000000004","-0,3400000000000078","92,4","101,02",nan
456,colonial,2024-01-24,"5,62","5,72","0,0999999999999996",17,"-0,0999999999999996","-1,699999999999994","90,7","99,32",nan
457,colonial,2024-01-25,"5,6","5,62","0,0200000000000004",17,"-0,0200000000000004","-0,3400000000000078","90,36","98,98",nan
458,colonial,2024-01-26,"5,33","5,6","0,2699999999999996",18,"-0,2699999999999996","-4,859999999999992","85,5","94,12",nan
459,colonial,2024-01-29,"5,42","5,33","-0,0899999999999998",18,"0,0899999999999998","1,6199999999999974","87,12","95,74",nan
460,colonial,2024-01-30,"5,38","5,42","0,04",18,"-0,04","-0,7200000000000006","86,4","95,02",nan
461,colonial,2024-01-31,"5,32","5,38","0,0599999999999996",18,"-0,0599999999999996","-1,079999999999993","85,32","93,94",nan
462,colonial,2024-02-01,"5,33","5,32","-0,0099999999999997",18,"0,0099999999999997","0,1799999999999961","85,5","94,12",nan
463,colonial,2024-02-02,"5,24","5,33","0,0899999999999998",19,"-0,0899999999999998","-1,7099999999999973","83,78999999999999","92,41",nan
464,colonial,2024-02-05,"5,12","5,24","0,1200000000000001",19,"-0,1200000000000001","-2,280000000000002","81,51","90,13",nan
465,colonial,2024-02-06,"5,22","5,12","-0,0999999999999996",19,"0,0999999999999996","1,8999999999999928","83,41","92,03",nan
466,colonial,2024-02-07,"5,08","5,22","0,1399999999999996",19,"-0,1399999999999996","-2,659999999999994","80,75","89,37",nan
467,colonial,2024-02-08,"5,07","5,08","0,0099999999999997",19,"-0,0099999999999997","-0,1899999999999959","80,56","89,18",nan
468,colonial,2024-02-09,"5,13","5,07","-0,0599999999999996",19,"0,0599999999999996","1,1399999999999926","81,7","90,32",nan
469,colonial,2024-02-12,"5,18","5,13","-0,0499999999999998",19,"0,0499999999999998","0,9499999999999966","82,65","91,27",nan
470,colonial,2024-02-13,"5,14","5,18","0,04",19,"-0,04","-0,7600000000000007","81,89","90,51",nan
471,colonial,2024-02-14,"5,13","5,14","0,0099999999999997",19,"-0,0099999999999997","-0,1899999999999959","81,7","90,32",nan
472,colonial,2024-02-15,"5,12","5,13","0,0099999999999997",19,"-0,0099999999999997","-0,1899999999999959","81,51","90,13",nan
473,colonial,2024-02-16,"5,15","5,12","-0,0300000000000002",19,"0,0300000000000002","0,5700000000000047","82,08","90,7",nan
474,colonial,2024-02-19,"5,12","5,15","0,0300000000000002",19,"-0,0300000000000002","-0,5700000000000047","81,51","90,13",nan
475,colonial,2024-02-20,"5,12","5,12","0,0",19,"0,0","0,0","81,51","90,13",nan
476,colonial,2024-02-21,"5,19","5,12","-0,0700000000000002",19,"0,0700000000000002","1,3300000000000054","82,84","91,46",nan
477,colonial,2024-02-22,"5,07","5,19","0,1200000000000001",19,"-0,1200000000000001","-2,280000000000002","80,56","89,18",nan
478,colonial,2024-02-23,"5,02","5,07","0,0500000000000007",19,"-0,0500000000000007","-0,9500000000000136","79,61","88,23",nan
479,colonial,2024-02-26,"4,91","5,02","0,1099999999999994",20,"-0,1099999999999994","-2,1999999999999886","77,41","86,03","97,8"
480,enagas,2024-01-02,"15,62","15,75","0,1300000000000007",6,nan,nan,nan,nan,nan
481,enagas,2024-01-03,"15,74","15,64","-0,0999999999999996",6,"0,120000000000001","0,720000000000006","100,72",nan,nan
482,enagas,2024-01-04,"15,63","15,76","0,129999999999999",6,"-0,1099999999999994","-0,6599999999999966","100,06",nan,nan
483,enagas,2024-01-05,"15,58","15,65","0,0700000000000002",6,"-0,0500000000000007","-0,3000000000000042","99,76",nan,nan
484,enagas,2024-01-08,"15,88","15,6","-0,2800000000000011",6,"0,3000000000000007","1,8000000000000045","101,56",nan,nan
485,enagas,2024-01-09,"15,86","15,9","0,0400000000000009",6,"-0,0200000000000013","-0,1200000000000081","101,44",nan,nan
486,enagas,2024-01-10,"15,82","15,88","0,0600000000000005",6,"-0,0399999999999991","-0,2399999999999948","101,2",nan,nan
487,enagas,2024-01-11,"15,62","15,84","0,2200000000000006",6,"-0,200000000000001","-1,2000000000000064","100,0",nan,nan
488,enagas,2024-01-12,"15,5","15,64","0,1400000000000005",6,"-0,1199999999999992","-0,7199999999999953","99,28",nan,nan
489,enagas,2024-01-15,"15,19","15,52","0,33",6,"-0,3100000000000005","-1,860000000000003","97,42",nan,nan
490,enagas,2024-01-16,"15,42","15,21","-0,209999999999999",6,"0,2300000000000004","1,3800000000000026","98,8",nan,nan
491,enagas,2024-01-17,"15,28","15,44","0,1600000000000001",6,"-0,1400000000000005","-0,8400000000000034","97,96",nan,nan
492,enagas,2024-01-18,"15,28","15,3","0,0200000000000013",6,"0,0","0,0","97,96",nan,nan
493,enagas,2024-01-19,"15,11","15,3","0,1900000000000012",6,"-0,1699999999999999","-1,0199999999999996","96,94",nan,nan
494,enagas,2024-01-22,"14,96","15,13","0,1699999999999999",6,"-0,1499999999999985","-0,8999999999999915","96,04",nan,nan
495,enagas,2024-01-23,"15,06","14,98","-0,08",6,"0,0999999999999996","0,5999999999999979","96,64",nan,nan
496,enagas,2024-01-24,"15,0","15,08","0,08",6,"-0,0600000000000005","-0,360000000000003","96,28",nan,nan
497,enagas,2024-01-25,"15,09","15,02","-0,0700000000000002",6,"0,0899999999999998","0,5399999999999991","96,82",nan,nan
498,enagas,2024-01-26,"14,94","15,11","0,1699999999999999",6,"-0,1500000000000003","-0,9000000000000021","95,92",nan,nan
499,enagas,2024-01-29,"14,89","14,96","0,0700000000000002",6,"-0,0499999999999989","-0,2999999999999936","95,62",nan,nan
500,enagas,2024-01-30,"14,74","14,91","0,1699999999999999",6,"-0,1500000000000003","-0,9000000000000021","94,72",nan,nan
501,enagas,2024-01-31,"14,7","14,76","0,0600000000000005",6,"-0,0400000000000009","-0,2400000000000055","94,48",nan,nan
502,enagas,2024-02-01,"14,46","14,72","0,2599999999999998",6,"-0,2399999999999984","-1,4399999999999906","93,04",nan,nan
503,enagas,2024-02-02,"14,52","14,48","-0,0399999999999991",6,"0,0599999999999987","0,3599999999999923","93,4",nan,nan
504,enagas,2024-02-05,"14,4","14,54","0,1399999999999988",6,"-0,1199999999999992","-0,7199999999999953","92,68",nan,nan
505,enagas,2024-02-06,"14,58","14,42","-0,1600000000000001",6,"0,1799999999999997","1,0799999999999983","93,76",nan,nan
506,enagas,2024-02-07,"14,45","14,6","0,1500000000000003",6,"-0,1300000000000007","-0,7800000000000047","92,98",nan,nan
507,enagas,2024-02-08,"14,34","14,47","0,1300000000000007",6,"-0,1099999999999994","-0,6599999999999966","92,32",nan,nan
508,enagas,2024-02-09,"14,46","14,36","-0,1000000000000014",6,"0,120000000000001","0,720000000000006","93,04",nan,nan
509,enagas,2024-02-12,"14,48","14,48","0,0",6,"0,0199999999999995","0,1199999999999974","93,16",nan,nan
510,enagas,2024-02-13,"14,55","14,5","-0,0500000000000007",6,"0,0700000000000002","0,4200000000000017","93,58",nan,nan
511,enagas,2024-02-14,"14,92","14,57","-0,3499999999999996",6,"0,3699999999999992","2,2199999999999958","95,8","102,22",nan
512,enagas,2024-02-15,"15,03","14,94","-0,0899999999999998",6,"0,1099999999999994","0,6599999999999966","96,46","102,88",nan
513,enagas,2024-02-16,"14,68","15,05","0,370000000000001",6,"-0,3499999999999996","-2,099999999999998","94,36","100,78",nan
514,enagas,2024-02-19,"14,36","14,7","0,3399999999999998",6,"-0,3200000000000003","-1,9200000000000017","92,44","98,86",nan
515,enagas,2024-02-20,"13,62","14,38","0,7600000000000016",7,"-0,7400000000000002","-5,1800000000000015","87,26","93,68",nan
516,enagas,2024-02-21,"13,36","13,63","0,2700000000000013",7,"-0,2599999999999998","-1,8199999999999985","85,44","91,86",nan
517,enagas,2024-02-22,"13,17","13,37","0,1999999999999993",7,"-0,1899999999999995","-1,3299999999999963","84,11","90,53",nan
518,enagas,2024-02-23,"13,34","13,18","-0,1600000000000001",7,"0,1699999999999999","1,1899999999999995","85,3","91,72","101,19"
519,enagas,2024-02-26,"13,2","13,35","0,1500000000000003",7,"-0,1400000000000005","-0,980000000000004","84,32","90,74","100,21"
520,endesa,2024-01-02,"19,23","19,15","-0,0800000000000018",5,nan,nan,nan,nan,nan
521,endesa,2024-01-03,"19,17","19,23","0,0599999999999987",5,"-0,0599999999999987","-0,2999999999999936","99,7",nan,nan
522,endesa,2024-01-04,"18,97","19,17","0,2000000000000028",5,"-0,2000000000000028","-1,0000000000000142","98,7",nan,nan
523,endesa,2024-01-05,"19,17","18,97","-0,2000000000000028",5,"0,2000000000000028","1,0000000000000142","99,7",nan,nan
524,endesa,2024-01-08,"19,8","19,17","-0,629999999999999",5,"0,629999999999999","3,149999999999995","102,85",nan,nan
525,endesa,2024-01-09,"19,77","19,79","0,0199999999999995",5,"-0,0300000000000011","-0,1500000000000056","102,7",nan,nan
526,endesa,2024-01-10,"19,62","19,76","0,1400000000000005",5,"-0,1499999999999985","-0,7499999999999929","101,95",nan,nan
527,endesa,2024-01-11,"19,38","19,61","0,2300000000000004",5,"-0,240000000000002","-1,20000000000001","100,75",nan,nan
528,endesa,2024-01-12,"19,05","19,38","0,3299999999999983",5,"-0,3299999999999983","-1,6499999999999917","99,1",nan,nan
529,endesa,2024-01-15,"18,66","19,05","0,3900000000000005",5,"-0,3900000000000005","-1,9500000000000028","97,15",nan,nan
530,endesa,2024-01-16,"18,76","18,67","-0,0899999999999998",5,"0,1000000000000014","0,5000000000000071","97,65",nan,nan
531,endesa,2024-01-17,"18,54","18,77","0,2300000000000004",5,"-0,2200000000000024","-1,100000000000012","96,55",nan,nan
532,endesa,2024-01-18,"18,7","18,55","-0,1499999999999985",5,"0,1600000000000001","0,8000000000000007","97,35",nan,nan
533,endesa,2024-01-19,"18,65","18,71","0,0600000000000022",5,"-0,0500000000000007","-0,2500000000000035","97,1",nan,nan
534,endesa,2024-01-22,"18,6","18,66","0,0599999999999987",5,"-0,0499999999999971","-0,2499999999999858","96,85",nan,nan
535,endesa,2024-01-23,"18,48","18,61","0,129999999999999",5,"-0,120000000000001","-0,600000000000005","96,25",nan,nan
536,endesa,2024-01-24,"18,55","18,49","-0,0600000000000022",5,"0,0700000000000002","0,3500000000000014","96,6",nan,nan
537,endesa,2024-01-25,"18,36","18,56","0,1999999999999993",5,"-0,1900000000000012","-0,9500000000000064","95,65",nan,nan
538,endesa,2024-01-26,"18,09","18,37","0,2800000000000011",5,"-0,2699999999999996","-1,349999999999998","94,3",nan,nan
539,endesa,2024-01-29,"17,97","18,11","0,1400000000000005",5,"-0,120000000000001","-0,600000000000005","93,7",nan,nan
540,endesa,2024-01-30,"18,01","17,99","-0,0200000000000031",5,"0,0400000000000027","0,2000000000000135","93,9",nan,nan
541,endesa,2024-01-31,"17,82","18,03","0,2100000000000008",5,"-0,1900000000000012","-0,9500000000000064","92,95",nan,nan
542,endesa,2024-02-01,"17,6","17,84","0,2399999999999984",5,"-0,2199999999999988","-1,0999999999999943","91,85",nan,nan
543,endesa,2024-02-02,"17,49","17,63","0,1400000000000005",5,"-0,1100000000000029","-0,5500000000000149","91,3",nan,nan
544,endesa,2024-02-05,"17,08","17,52","0,4400000000000013",5,"-0,4100000000000001","-2,0500000000000007","89,25",nan,nan
545,endesa,2024-02-06,"17,3","17,11","-0,1900000000000012",5,"0,2200000000000024","1,100000000000012","90,35",nan,nan
546,endesa,2024-02-07,"17,17","17,33","0,1599999999999966",5,"-0,129999999999999","-0,649999999999995","89,7",nan,nan
547,endesa,2024-02-08,"16,91","17,2","0,2899999999999991",5,"-0,2600000000000015","-1,3000000000000078","88,4",nan,nan
548,endesa,2024-02-09,"16,96","16,94","-0,0199999999999995",5,"0,0500000000000007","0,2500000000000035","88,65",nan,nan
549,endesa,2024-02-12,"16,48","16,99","0,509999999999998",6,"-0,4800000000000004","-2,8800000000000026","85,77",nan,nan
550,endesa,2024-02-13,"16,58","16,52","-0,0599999999999987",6,"0,0999999999999978","0,5999999999999872","86,37",nan,nan
551,endesa,2024-02-14,"16,75","16,62","-0,129999999999999",5,"0,1700000000000017","0,8500000000000085","87,22",nan,nan
552,endesa,2024-02-15,"16,94","16,79","-0,1500000000000021",5,"0,1900000000000012","0,9500000000000064","88,17",nan,nan
553,endesa,2024-02-16,"16,86","16,97","0,1099999999999994",5,"-0,0800000000000018","-0,4000000000000092","87,77",nan,nan
554,endesa,2024-02-19,"16,73","16,89","0,1600000000000001",5,"-0,129999999999999","-0,649999999999995","87,12",nan,nan
555,endesa,2024-02-20,"16,59","16,77","0,1799999999999997",6,"-0,1400000000000005","-0,8400000000000034","86,28",nan,nan
556,endesa,2024-02-21,"16,57","16,63","0,0599999999999987",6,"-0,0199999999999995","-0,1199999999999974","86,16",nan,nan
557,endesa,2024-02-22,"16,09","16,61","0,5199999999999996",6,"-0,4800000000000004","-2,8800000000000026","83,28",nan,nan
558,endesa,2024-02-23,"16,64","16,13","-0,5100000000000016",6,"0,5500000000000007","3,3000000000000043","86,58","103,3","103,3"
559,endesa,2024-02-26,"16,18","16,68","0,5",6,"-0,4600000000000008","-2,760000000000005","83,82","100,54","100,54"
560,ferrovial,2024-01-02,"33,69","33,3","-0,3900000000000005",2,nan,nan,nan,nan,nan
561,ferrovial,2024-01-03,"33,85","33,67","-0,1799999999999997",2,"0,1600000000000037","0,3200000000000074","100,32",nan,"100,32"
562,ferrovial,2024-01-04,"34,28","33,83","-0,4500000000000028",2,"0,4299999999999997","0,8599999999999994","101,18",nan,"101,18"
563,ferrovial,2024-01-05,"34,34","34,26","-0,0800000000000054",2,"0,0600000000000022","0,1200000000000045","101,3",nan,"101,3"
564,ferrovial,2024-01-08,"34,77","34,32","-0,4500000000000028",2,"0,4299999999999997","0,8599999999999994","102,16",nan,"102,16"
565,ferrovial,2024-01-09,"34,91","34,76","-0,1499999999999985",2,"0,1399999999999934","0,2799999999999869","102,44",nan,"102,44"
566,ferrovial,2024-01-10,"34,96","34,9","-0,0600000000000022",2,"0,0500000000000042","0,1000000000000085","102,54",nan,"102,54"
567,ferrovial,2024-01-11,"34,51","34,95","0,4400000000000048",2,"-0,4500000000000028","-0,9000000000000057","101,64",nan,"101,64"
568,ferrovial,2024-01-12,"34,76","34,49","-0,269999999999996",2,"0,25","0,5","102,14",nan,"102,14"
569,ferrovial,2024-01-15,"34,63","34,75","0,1199999999999974",2,"-0,1299999999999954","-0,2599999999999909","101,88",nan,"101,88"
570,ferrovial,2024-01-16,"35,25","34,62","-0,6300000000000026",2,"0,6199999999999974","1,2399999999999949","103,12",nan,"103,12"
571,ferrovial,2024-01-17,"34,44","35,24","0,8000000000000043",2,"-0,8100000000000023","-1,6200000000000043","101,5",nan,"101,5"
572,ferrovial,2024-01-18,"34,9","34,42","-0,4799999999999969",2,"0,4600000000000008","0,9200000000000016","102,42",nan,"102,42"
573,ferrovial,2024-01-19,"35,08","34,89","-0,1899999999999977",2,"0,1799999999999997","0,3599999999999994","102,78",nan,"102,78"
574,ferrovial,2024-01-22,"35,53","35,07","-0,4600000000000008",2,"0,4500000000000028","0,9000000000000057","103,68",nan,"103,68"
575,ferrovial,2024-01-23,"35,29","35,53","0,240000000000002",2,"-0,240000000000002","-0,480000000000004","103,2",nan,"103,2"
576,ferrovial,2024-01-24,"35,57","35,28","-0,2899999999999991",2,"0,2800000000000011","0,5600000000000023","103,76",nan,"103,76"
577,ferrovial,2024-01-25,"35,41","35,57","0,1600000000000037",2,"-0,1600000000000037","-0,3200000000000074","103,44",nan,"103,44"
578,ferrovial,2024-01-26,"34,29","35,4","1,1099999999999994",2,"-1,1199999999999974","-2,239999999999995","101,2",nan,"101,2"
579,ferrovial,2024-01-29,"34,35","34,27","-0,0799999999999983",2,"0,0600000000000022","0,1200000000000045","101,32",nan,"101,32"
580,ferrovial,2024-01-30,"35,12","34,33","-0,7899999999999991",2,"0,769999999999996","1,539999999999992","102,86","101,54","102,86"
581,ferrovial,2024-01-31,"35,52","35,11","-0,4100000000000037",2,"0,4000000000000057","0,8000000000000114","103,66","102,34","103,66"
582,ferrovial,2024-02-01,"35,64","35,51","-0,1300000000000025",2,"0,1199999999999974","0,2399999999999948","103,9","102,58","103,9"
583,ferrovial,2024-02-02,"35,65","35,64","-0,009999999999998",2,"0,009999999999998","0,019999999999996","103,92","102,6","103,92"
584,ferrovial,2024-02-05,"35,63","35,65","0,019999999999996",2,"-0,019999999999996","-0,039999999999992","103,88","102,56","103,88"
585,ferrovial,2024-02-06,"35,49","35,63","0,1400000000000005",2,"-0,1400000000000005","-0,2800000000000011","103,6","102,28","103,6"
586,ferrovial,2024-02-07,"35,18","35,48","0,2999999999999971",2,"-0,3100000000000023","-0,6200000000000045","102,98","101,66","102,98"
587,ferrovial,2024-02-08,"35,36","35,17","-0,1899999999999977",2,"0,1799999999999997","0,3599999999999994","103,34","102,02","103,34"
588,ferrovial,2024-02-09,"35,4","35,35","-0,0499999999999971",2,"0,0399999999999991","0,0799999999999983","103,42","102,1","103,42"
589,ferrovial,2024-02-12,"34,81","35,39","0,5799999999999983",2,"-0,5899999999999963","-1,1799999999999926","102,24","100,92","102,24"
590,ferrovial,2024-02-13,"35,16","34,8","-0,3599999999999994",2,"0,3499999999999943","0,6999999999999886","102,94","101,62","102,94"
591,ferrovial,2024-02-14,"35,5","35,15","-0,3500000000000014",2,"0,3400000000000034","0,6800000000000068","103,62","102,3","103,62"
592,ferrovial,2024-02-15,"35,45","35,49","0,0399999999999991",2,"-0,0499999999999971","-0,0999999999999943","103,52","102,2","103,52"
593,ferrovial,2024-02-16,"35,4","35,44","0,0399999999999991",2,"-0,0500000000000042","-0,1000000000000085","103,42","102,1","103,42"
594,ferrovial,2024-02-19,"34,9","35,39","0,490000000000002",2,"-0,5","-1,0","102,42","101,1","102,42"
595,ferrovial,2024-02-20,"35,0","34,89","-0,1099999999999994",2,"0,1000000000000014","0,2000000000000028","102,62","101,3","102,62"
596,ferrovial,2024-02-21,"34,75","34,99","0,240000000000002",2,"-0,25","-0,5","102,12","100,8","102,12"
597,ferrovial,2024-02-22,"34,45","34,74","0,2899999999999991",2,"-0,2999999999999971","-0,5999999999999943","101,52","100,2","101,52"
598,ferrovial,2024-02-23,"34,65","34,44","-0,2100000000000008",2,"0,1999999999999957","0,3999999999999915","101,92","100,6","101,92"
599,ferrovial,2024-02-26,"34,5","34,64","0,1400000000000005",2,"-0,1499999999999985","-0,2999999999999971","101,62","100,3","101,62"
600,fluidra,2024-01-02,"18,56","18,68","0,120000000000001",5,nan,nan,nan,nan,nan
601,fluidra,2024-01-03,"18,36","18,57","0,2100000000000008",5,"-0,1999999999999993","-0,9999999999999964","99,0",nan,nan
602,fluidra,2024-01-04,"18,31","18,37","0,0600000000000022",5,"-0,0500000000000007","-0,2500000000000035","98,75",nan,nan
603,fluidra,2024-01-05,"18,8","18,32","-0,4800000000000004",5,"0,490000000000002","2,45000000000001","101,2",nan,"102,45"
604,fluidra,2024-01-08,"19,15","18,81","-0,3399999999999998",5,"0,3499999999999978","1,7499999999999891","102,95",nan,"104,2"
605,fluidra,2024-01-09,"18,96","19,16","0,1999999999999993",5,"-0,1899999999999977","-0,9499999999999886","102,0",nan,"103,25"
606,fluidra,2024-01-10,"18,88","18,97","0,0899999999999998",5,"-0,0800000000000018","-0,4000000000000092","101,6",nan,"102,85"
607,fluidra,2024-01-11,"18,67","18,89","0,2199999999999988",5,"-0,2099999999999973","-1,0499999999999865","100,55",nan,"101,8"
608,fluidra,2024-01-12,"18,84","18,68","-0,1600000000000001",5,"0,1699999999999981","0,8499999999999908","101,4",nan,"102,65"
609,fluidra,2024-01-15,"18,7","18,85","0,1500000000000021",5,"-0,1400000000000005","-0,7000000000000028","100,7",nan,"101,95"
610,fluidra,2024-01-16,"19,03","18,71","-0,3200000000000003",5,"0,3300000000000018","1,6500000000000092","102,35",nan,"103,6"
611,fluidra,2024-01-17,"19,15","19,04","-0,1099999999999994",5,"0,1199999999999974","0,5999999999999872","102,95",nan,"104,2"
612,fluidra,2024-01-18,"19,53","19,16","-0,370000000000001",5,"0,3800000000000025","1,9000000000000128","104,85",nan,"106,1"
613,fluidra,2024-01-19,"19,5","19,54","0,0399999999999991",5,"-0,0300000000000011","-0,1500000000000056","104,7",nan,"105,95"
614,fluidra,2024-01-22,"19,46","19,51","0,0500000000000007",5,"-0,0399999999999991","-0,1999999999999957","104,5",nan,"105,75"
615,fluidra,2024-01-23,"19,45","19,47","0,0199999999999995",5,"-0,0100000000000015","-0,0500000000000078","104,45",nan,"105,7"
616,fluidra,2024-01-24,"19,86","19,46","-0,3999999999999986",5,"0,4100000000000001","2,0500000000000007","106,5",nan,"107,75"
617,fluidra,2024-01-25,"20,12","19,87","-0,25",4,"0,2600000000000015","1,0400000000000065","107,54",nan,"108,79"
618,fluidra,2024-01-26,"20,0","20,13","0,129999999999999",5,"-0,120000000000001","-0,600000000000005","106,94",nan,"108,19"
619,fluidra,2024-01-29,"20,2","20,01","-0,1899999999999977",4,"0,1999999999999993","0,7999999999999972","107,74",nan,"108,99"
620,fluidra,2024-01-30,"20,36","20,21","-0,1499999999999985",4,"0,1600000000000001","0,6400000000000006","108,38",nan,"109,63"
621,fluidra,2024-01-31,"20,96","20,37","-0,5899999999999999",4,"0,6000000000000014","2,4000000000000057","110,78",nan,"112,03"
622,fluidra,2024-02-01,"20,58","20,97","0,3900000000000005",4,"-0,3800000000000025","-1,5200000000000102","109,26",nan,"110,51"
623,fluidra,2024-02-02,"20,62","20,59","-0,0300000000000011",4,"0,0400000000000027","0,1600000000000108","109,42",nan,"110,67"
624,fluidra,2024-02-05,"20,94","20,63","-0,3100000000000023",4,"0,3200000000000003","1,2800000000000011","110,7",nan,"111,95"
625,fluidra,2024-02-06,"21,06","20,95","-0,1099999999999994",4,"0,1199999999999974","0,4799999999999897","111,18",nan,"112,43"
626,fluidra,2024-02-07,"20,76","21,07","0,3099999999999987",4,"-0,2999999999999971","-1,1999999999999886","109,98",nan,"111,23"
627,fluidra,2024-02-08,"21,06","20,77","-0,2899999999999991",4,"0,2999999999999971","1,1999999999999886","111,18",nan,"112,43"
628,fluidra,2024-02-09,"20,78","21,07","0,2899999999999991",4,"-0,2799999999999976","-1,1199999999999903","110,06",nan,"111,31"
629,fluidra,2024-02-12,"21,32","20,79","-0,5300000000000011",4,"0,5399999999999991","2,1599999999999966","112,22",nan,"113,47"
630,fluidra,2024-02-13,"21,18","21,33","0,1499999999999985",4,"-0,1400000000000005","-0,5600000000000023","111,66",nan,"112,91"
631,fluidra,2024-02-14,"21,12","21,19","0,0700000000000002",4,"-0,0599999999999987","-0,2399999999999948","111,42",nan,"112,67"
632,fluidra,2024-02-15,"21,14","21,13","-0,0100000000000015",4,"0,0199999999999995","0,0799999999999983","111,5",nan,"112,75"
633,fluidra,2024-02-16,"20,92","21,15","0,2299999999999968",4,"-0,2199999999999988","-0,8799999999999955","110,62",nan,"111,87"
634,fluidra,2024-02-19,"19,97","20,93","0,9600000000000009",5,"-0,9500000000000028","-4,750000000000014","105,87",nan,"107,12"
635,fluidra,2024-02-20,"19,81","19,98","0,1700000000000017",5,"-0,1600000000000001","-0,8000000000000007","105,07",nan,"106,32"
636,fluidra,2024-02-21,"19,72","19,82","0,1000000000000014",5,"-0,0899999999999998","-0,4499999999999993","104,62",nan,"105,87"
637,fluidra,2024-02-22,"19,85","19,73","-0,120000000000001",5,"0,1300000000000025","0,6500000000000128","105,27",nan,"106,52"
638,fluidra,2024-02-23,"21,56","19,86","-1,6999999999999993",4,"1,7099999999999973","6,839999999999989","112,11","106,84","113,36"
639,fluidra,2024-02-26,"21,62","21,57","-0,0500000000000007",4,"0,0600000000000022","0,2400000000000091","112,35","107,08","113,6"
640,grifols,2024-01-02,"14,24","14,56","0,3200000000000003",7,nan,nan,nan,nan,nan
641,grifols,2024-01-03,"10,55","14,24","3,69",9,"-3,69","-33,209999999999994","66,78999999999999",nan,nan
642,grifols,2024-01-04,"11,82","10,56","-1,2599999999999998",8,"1,2699999999999996","10,159999999999997","76,95",nan,nan
643,grifols,2024-01-05,"9,9","11,82","1,92",10,"-1,92","-19,2","57,75",nan,nan
644,grifols,2024-01-08,"8,87","9,91","1,040000000000001",11,"-1,0300000000000011","-11,330000000000013","46,42",nan,nan
645,grifols,2024-01-09,"8,9","8,88","-0,0199999999999995",11,"0,0300000000000011","0,3300000000000125","46,75",nan,nan
646,grifols,2024-01-10,"8,98","8,91","-0,0700000000000002",11,"0,08","0,8800000000000008","47,63",nan,nan
647,grifols,2024-01-11,"8,62","8,99","0,370000000000001",11,"-0,3600000000000012","-3,960000000000013","43,67",nan,nan
648,grifols,2024-01-12,"8,41","8,63","0,2200000000000006",11,"-0,209999999999999","-2,30999999999999","41,36",nan,nan
649,grifols,2024-01-15,"8,37","8,42","0,0500000000000007",11,"-0,0400000000000009","-0,4400000000000101","40,92",nan,nan
650,grifols,2024-01-16,"8,82","8,38","-0,4399999999999995",11,"0,450000000000001","4,950000000000012","45,87",nan,nan
