name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
bbva,2024-01-02,8.6,8.51,-0.08999999999999986,11,,,,,
bbva,2024-01-03,8.41,8.6,0.1899999999999995,11,-0.1899999999999995,-2.0899999999999945,97.91,,
bbva,2024-01-04,8.4,8.41,0.009999999999999787,11,-0.009999999999999787,-0.10999999999999766,97.8,,
bbva,2024-01-05,8.28,8.4,0.120000000000001,12,-0.120000000000001,-1.440000000000012,96.36,,
bbva,2024-01-08,8.29,8.28,-0.009999999999999787,12,0.009999999999999787,0.11999999999999744,96.48,,
bbva,2024-01-09,8.25,8.29,0.03999999999999915,12,-0.03999999999999915,-0.47999999999998977,96.0,,
bbva,2024-01-10,8.14,8.25,0.10999999999999943,12,-0.10999999999999943,-1.3199999999999932,94.68,,
bbva,2024-01-11,8.09,8.14,0.05000000000000071,12,-0.05000000000000071,-0.6000000000000085,94.08,,
bbva,2024-01-12,8.08,8.09,0.009999999999999787,12,-0.009999999999999787,-0.11999999999999744,93.96,,
bbva,2024-01-15,8.0,8.08,0.08000000000000007,12,-0.08000000000000007,-0.9600000000000009,93.0,,
bbva,2024-01-16,8.17,8.0,-0.16999999999999993,12,0.16999999999999993,2.039999999999999,95.04,,102.04
bbva,2024-01-17,8.13,8.17,0.03999999999999915,12,-0.03999999999999915,-0.47999999999998977,94.56,,101.56
bbva,2024-01-18,8.23,8.13,-0.09999999999999964,12,0.09999999999999964,1.1999999999999957,95.76,,102.76
bbva,2024-01-19,8.09,8.23,0.14000000000000057,12,-0.14000000000000057,-1.6800000000000068,94.08,,101.08
bbva,2024-01-22,8.09,8.09,0.0,12,0.0,0.0,94.08,,101.08
bbva,2024-01-23,8.11,8.09,-0.019999999999999574,12,0.019999999999999574,0.23999999999999488,94.32,,101.32
bbva,2024-01-24,8.61,8.11,-0.5,11,0.5,5.5,99.82,105.5,106.82
bbva,2024-01-25,8.68,8.61,-0.07000000000000028,11,0.07000000000000028,0.7700000000000031,100.59,106.27,107.59
bbva,2024-01-26,8.67,8.68,0.009999999999999787,11,-0.009999999999999787,-0.10999999999999766,100.48,106.16,107.48
bbva,2024-01-29,8.96,8.67,-0.2900000000000009,11,0.2900000000000009,3.19000000000001,103.67,109.35,110.67
bbva,2024-01-30,8.93,8.96,0.030000000000001137,11,-0.030000000000001137,-0.3300000000000125,103.34,109.02,110.34
bbva,2024-01-31,9.1,8.93,-0.16999999999999993,10,0.16999999999999993,1.6999999999999993,105.04,110.72,112.03999999999999
bbva,2024-02-01,8.99,9.1,0.10999999999999943,11,-0.10999999999999943,-1.2099999999999937,103.83,109.51,110.83
bbva,2024-02-02,9.12,8.99,-0.129999999999999,10,0.129999999999999,1.29999999999999,105.13,110.81,112.13
bbva,2024-02-05,9.15,9.12,-0.030000000000001137,10,0.030000000000001137,0.30000000000001137,105.43,111.11,112.43
bbva,2024-02-06,9.25,9.15,-0.09999999999999964,10,0.09999999999999964,0.9999999999999964,106.43,112.11,113.43
bbva,2024-02-07,9.27,9.26,-0.009999999999999787,10,0.019999999999999574,0.19999999999999574,106.63,112.31,113.63
bbva,2024-02-08,9.19,9.28,0.08999999999999986,10,-0.08000000000000007,-0.8000000000000007,105.83,111.51,112.83
bbva,2024-02-09,9.04,9.19,0.15000000000000036,11,-0.15000000000000036,-1.650000000000004,104.18,109.86,111.18
bbva,2024-02-12,9.02,9.04,0.019999999999999574,11,-0.019999999999999574,-0.2199999999999953,103.96,109.64,110.96000000000001
bbva,2024-02-13,9.03,9.02,-0.009999999999999787,11,0.009999999999999787,0.10999999999999766,104.07,109.75,111.07
bbva,2024-02-14,9.1,9.03,-0.07000000000000028,10,0.07000000000000028,0.7000000000000028,104.77,110.45,111.77
bbva,2024-02-15,9.29,9.1,-0.1899999999999995,10,0.1899999999999995,1.899999999999995,106.67,112.35,113.67
bbva,2024-02-16,9.33,9.3,-0.02999999999999936,10,0.040000000000000924,0.40000000000000924,107.07,112.75,114.07
bbva,2024-02-19,9.43,9.34,-0.08999999999999986,10,0.09999999999999964,0.9999999999999964,108.07,113.75,115.07
bbva,2024-02-20,9.46,9.44,-0.02000000000000135,10,0.030000000000001137,0.30000000000001137,108.37,114.05,115.37
bbva,2024-02-21,9.37,9.47,0.10000000000000142,10,-0.09000000000000163,-0.9000000000000163,107.47,113.15,114.47
bbva,2024-02-22,9.32,9.38,0.0600000000000005,10,-0.049999999999998934,-0.49999999999998934,106.97,112.65,113.97
bbva,2024-02-23,9.19,9.33,0.14000000000000057,10,-0.13000000000000078,-1.3000000000000078,105.67,111.35,112.67
bbva,2024-02-26,9.36,9.19,-0.16999999999999993,10,0.16999999999999993,1.6999999999999993,107.37,113.05,114.37
