name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
solaria,2024-01-02,16.76,16.83,0.06999999999999673,5,,,,,
solaria,2024-01-03,16.6,16.76,0.16000000000000014,6,-0.16000000000000014,-0.9600000000000009,99.04,,
solaria,2024-01-04,16.49,16.6,0.11000000000000298,6,-0.11000000000000298,-0.6600000000000179,98.38,,
solaria,2024-01-05,16.48,16.49,0.00999999999999801,6,-0.00999999999999801,-0.05999999999998806,98.32,,
solaria,2024-01-08,16.46,16.48,0.019999999999999574,6,-0.019999999999999574,-0.11999999999999744,98.2,,
solaria,2024-01-09,16.49,16.46,-0.029999999999997584,6,0.029999999999997584,0.1799999999999855,98.38,,
solaria,2024-01-10,15.72,16.49,0.7699999999999978,6,-0.7699999999999978,-4.619999999999987,93.76,,
solaria,2024-01-11,14.76,15.75,0.9900000000000002,6,-0.9600000000000009,-5.760000000000005,88.0,,
solaria,2024-01-12,14.62,14.81,0.19000000000000128,6,-0.14000000000000057,-0.8400000000000034,87.16,,
solaria,2024-01-15,14.28,14.68,0.40000000000000036,7,-0.33999999999999986,-2.379999999999999,84.78,,
solaria,2024-01-16,14.24,14.35,0.10999999999999943,7,-0.03999999999999915,-0.27999999999999403,84.5,,
solaria,2024-01-17,14.34,14.31,-0.02999999999999936,6,0.09999999999999964,0.5999999999999979,85.1,,
solaria,2024-01-18,14.7,14.4,-0.29999999999999893,6,0.35999999999999943,2.1599999999999966,87.26,,
solaria,2024-01-19,14.46,14.75,0.28999999999999915,6,-0.23999999999999844,-1.4399999999999906,85.82,,
solaria,2024-01-22,13.42,14.52,1.0999999999999996,7,-1.040000000000001,-7.2800000000000065,78.53999999999999,,
solaria,2024-01-23,13.26,13.51,0.25,7,-0.16000000000000014,-1.120000000000001,77.42,,
solaria,2024-01-24,13.56,13.35,-0.21000000000000085,7,0.3000000000000007,2.100000000000005,79.52,,
solaria,2024-01-25,13.7,13.64,-0.05999999999999872,7,0.1399999999999988,0.9799999999999915,80.5,,
solaria,2024-01-26,13.52,13.78,0.2599999999999998,7,-0.17999999999999972,-1.259999999999998,79.24,,
solaria,2024-01-29,13.44,13.61,0.16999999999999993,7,-0.08000000000000007,-0.5600000000000005,78.68,,
solaria,2024-01-30,13.42,13.53,0.10999999999999943,7,-0.019999999999999574,-0.13999999999999702,78.53999999999999,,
solaria,2024-01-31,13.07,13.51,0.4399999999999995,7,-0.34999999999999964,-2.4499999999999975,76.09,,
solaria,2024-02-01,13.07,13.17,0.09999999999999964,7,0.0,0.0,76.09,,
solaria,2024-02-02,12.91,13.17,0.2599999999999998,7,-0.16000000000000014,-1.120000000000001,74.97,,
solaria,2024-02-05,12.78,13.01,0.23000000000000043,7,-0.13000000000000078,-0.9100000000000055,74.06,,
solaria,2024-02-06,13.2,12.88,-0.3199999999999985,7,0.41999999999999993,2.9399999999999995,77.0,102.94,
solaria,2024-02-07,12.6,13.29,0.6899999999999995,7,-0.5999999999999996,-4.1999999999999975,72.8,98.74,
solaria,2024-02-08,12.7,12.71,0.010000000000001563,7,0.09999999999999964,0.6999999999999975,73.5,99.44,
solaria,2024-02-09,12.78,12.8,0.02000000000000135,7,0.08000000000000007,0.5600000000000005,74.06,100.0,
solaria,2024-02-12,12.37,12.88,0.5100000000000016,8,-0.41000000000000014,-3.280000000000001,70.78,96.72,
solaria,2024-02-13,12.19,12.48,0.2900000000000009,8,-0.17999999999999972,-1.4399999999999977,69.34,95.28,
solaria,2024-02-14,12.07,12.3,0.23000000000000043,8,-0.11999999999999922,-0.9599999999999937,68.38,94.32,
solaria,2024-02-15,12.07,12.19,0.11999999999999922,8,0.0,0.0,68.38,94.32,
solaria,2024-02-16,11.87,12.19,0.3200000000000003,8,-0.20000000000000107,-1.6000000000000085,66.78,92.72,
solaria,2024-02-19,11.56,11.99,0.4299999999999997,8,-0.3099999999999987,-2.4799999999999898,64.3,90.24,
solaria,2024-02-20,11.41,11.69,0.27999999999999936,8,-0.15000000000000036,-1.2000000000000028,63.1,89.03999999999999,
solaria,2024-02-21,11.5,11.54,0.03999999999999915,8,0.08999999999999986,0.7199999999999989,63.82,89.76,
solaria,2024-02-22,11.6,11.63,0.030000000000001137,8,0.09999999999999964,0.7999999999999972,64.62,90.56,
solaria,2024-02-23,11.02,11.72,0.7000000000000011,9,-0.5800000000000001,-5.220000000000001,59.4,85.34,
solaria,2024-02-26,11.05,11.15,0.09999999999999964,9,0.030000000000001137,0.27000000000001023,59.67,85.61,100.27
