name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
enagas,2024-01-02,15.62,15.75,0.13000000000000078,6,,,,,
enagas,2024-01-03,15.74,15.64,-0.09999999999999964,6,0.120000000000001,0.720000000000006,100.72,,
enagas,2024-01-04,15.63,15.76,0.129999999999999,6,-0.10999999999999943,-0.6599999999999966,100.06,,
enagas,2024-01-05,15.58,15.65,0.07000000000000028,6,-0.05000000000000071,-0.30000000000000426,99.76,,
enagas,2024-01-08,15.88,15.6,-0.28000000000000114,6,0.3000000000000007,1.8000000000000043,101.56,,
enagas,2024-01-09,15.86,15.9,0.040000000000000924,6,-0.02000000000000135,-0.1200000000000081,101.44,,
enagas,2024-01-10,15.82,15.88,0.0600000000000005,6,-0.03999999999999915,-0.23999999999999488,101.2,,
enagas,2024-01-11,15.62,15.84,0.22000000000000064,6,-0.20000000000000107,-1.2000000000000064,100.0,,
enagas,2024-01-12,15.5,15.64,0.14000000000000057,6,-0.11999999999999922,-0.7199999999999953,99.28,,
enagas,2024-01-15,15.19,15.52,0.33000000000000007,6,-0.3100000000000005,-1.860000000000003,97.42,,
enagas,2024-01-16,15.42,15.21,-0.20999999999999908,6,0.23000000000000043,1.3800000000000026,98.8,,
enagas,2024-01-17,15.28,15.44,0.16000000000000014,6,-0.14000000000000057,-0.8400000000000034,97.96,,
enagas,2024-01-18,15.28,15.3,0.02000000000000135,6,0.0,0.0,97.96,,
enagas,2024-01-19,15.11,15.3,0.19000000000000128,6,-0.16999999999999993,-1.0199999999999996,96.94,,
enagas,2024-01-22,14.96,15.13,0.16999999999999993,6,-0.14999999999999858,-0.8999999999999915,96.04,,
enagas,2024-01-23,15.06,14.98,-0.08000000000000007,6,0.09999999999999964,0.5999999999999979,96.64,,
enagas,2024-01-24,15.0,15.08,0.08000000000000007,6,-0.0600000000000005,-0.360000000000003,96.28,,
enagas,2024-01-25,15.09,15.02,-0.07000000000000028,6,0.08999999999999986,0.5399999999999991,96.82,,
enagas,2024-01-26,14.94,15.11,0.16999999999999993,6,-0.15000000000000036,-0.9000000000000021,95.92,,
enagas,2024-01-29,14.89,14.96,0.07000000000000028,6,-0.049999999999998934,-0.2999999999999936,95.62,,
enagas,2024-01-30,14.74,14.91,0.16999999999999993,6,-0.15000000000000036,-0.9000000000000021,94.72,,
enagas,2024-01-31,14.7,14.76,0.0600000000000005,6,-0.040000000000000924,-0.24000000000000554,94.48,,
enagas,2024-02-01,14.46,14.72,0.2599999999999998,6,-0.23999999999999844,-1.4399999999999906,93.04,,
enagas,2024-02-02,14.52,14.48,-0.03999999999999915,6,0.05999999999999872,0.3599999999999923,93.4,,
enagas,2024-02-05,14.4,14.54,0.1399999999999988,6,-0.11999999999999922,-0.7199999999999953,92.68,,
enagas,2024-02-06,14.58,14.42,-0.16000000000000014,6,0.17999999999999972,1.0799999999999983,93.76,,
enagas,2024-02-07,14.45,14.6,0.15000000000000036,6,-0.13000000000000078,-0.7800000000000047,92.98,,
enagas,2024-02-08,14.34,14.47,0.13000000000000078,6,-0.10999999999999943,-0.6599999999999966,92.32,,
enagas,2024-02-09,14.46,14.36,-0.10000000000000142,6,0.120000000000001,0.720000000000006,93.04,,
enagas,2024-02-12,14.48,14.48,0.0,6,0.019999999999999574,0.11999999999999744,93.16,,
enagas,2024-02-13,14.55,14.5,-0.05000000000000071,6,0.07000000000000028,0.4200000000000017,93.58,,
enagas,2024-02-14,14.92,14.57,-0.34999999999999964,6,0.3699999999999992,2.2199999999999953,95.8,102.22,
enagas,2024-02-15,15.03,14.94,-0.08999999999999986,6,0.10999999999999943,0.6599999999999966,96.46,102.88,
enagas,2024-02-16,14.68,15.05,0.370000000000001,6,-0.34999999999999964,-2.099999999999998,94.36,100.78,
enagas,2024-02-19,14.36,14.7,0.33999999999999986,6,-0.3200000000000003,-1.9200000000000017,92.44,98.86,
enagas,2024-02-20,13.62,14.38,0.7600000000000016,7,-0.7400000000000002,-5.1800000000000015,87.26,93.68,
enagas,2024-02-21,13.36,13.63,0.27000000000000135,7,-0.2599999999999998,-1.8199999999999985,85.44,91.86,
enagas,2024-02-22,13.17,13.37,0.1999999999999993,7,-0.1899999999999995,-1.3299999999999965,84.11,90.53,
enagas,2024-02-23,13.34,13.18,-0.16000000000000014,7,0.16999999999999993,1.1899999999999995,85.3,91.72,101.19
enagas,2024-02-26,13.2,13.35,0.15000000000000036,7,-0.14000000000000057,-0.980000000000004,84.32,90.74,100.21
