name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
iberdrola,2024-01-02,12.0,12.01,0.009999999999999787,8,,,,,
iberdrola,2024-01-03,11.64,11.97,0.33000000000000007,8,-0.35999999999999943,-2.8799999999999955,97.12,,
iberdrola,2024-01-04,11.6,11.62,0.019999999999999574,8,-0.040000000000000924,-0.3200000000000074,96.8,,
iberdrola,2024-01-05,11.52,11.58,0.0600000000000005,8,-0.08000000000000007,-0.6400000000000006,96.16,,
iberdrola,2024-01-08,11.68,11.5,-0.17999999999999972,8,0.16000000000000014,1.2800000000000011,97.44,101.28,
iberdrola,2024-01-09,11.66,11.66,0.0,8,-0.019999999999999574,-0.1599999999999966,97.28,101.12,
iberdrola,2024-01-10,11.55,11.64,0.08999999999999986,8,-0.10999999999999943,-0.8799999999999955,96.4,100.24,
iberdrola,2024-01-11,11.45,11.53,0.08000000000000007,8,-0.10000000000000142,-0.8000000000000114,95.6,99.44,
iberdrola,2024-01-12,11.26,11.43,0.16999999999999993,8,-0.1899999999999995,-1.519999999999996,94.08,97.92,
iberdrola,2024-01-15,11.22,11.25,0.02999999999999936,8,-0.03999999999999915,-0.3199999999999932,93.76,97.6,
iberdrola,2024-01-16,11.26,11.21,-0.049999999999998934,8,0.03999999999999915,0.3199999999999932,94.08,97.92,
iberdrola,2024-01-17,11.05,11.25,0.1999999999999993,9,-0.20999999999999908,-1.8899999999999917,92.19,96.03,
iberdrola,2024-01-18,11.12,11.04,-0.08000000000000007,8,0.06999999999999851,0.5599999999999881,92.75,96.59,
iberdrola,2024-01-19,11.07,11.11,0.03999999999999915,9,-0.049999999999998934,-0.4499999999999904,92.3,96.14,
iberdrola,2024-01-22,10.97,11.06,0.08999999999999986,9,-0.09999999999999964,-0.8999999999999968,91.4,95.24,
iberdrola,2024-01-23,11.02,10.96,-0.05999999999999872,9,0.049999999999998934,0.4499999999999904,91.85,95.69,
iberdrola,2024-01-24,11.1,11.01,-0.08999999999999986,9,0.08000000000000007,0.7200000000000006,92.57,96.41,
iberdrola,2024-01-25,11.18,11.09,-0.08999999999999986,8,0.08000000000000007,0.6400000000000006,93.21,97.05,
iberdrola,2024-01-26,11.12,11.17,0.05000000000000071,8,-0.0600000000000005,-0.480000000000004,92.73,96.57,
iberdrola,2024-01-29,11.05,11.11,0.05999999999999872,9,-0.06999999999999851,-0.6299999999999866,92.1,95.94,
iberdrola,2024-01-30,11.02,11.04,0.019999999999999574,9,-0.030000000000001137,-0.27000000000001023,91.83,95.67,
iberdrola,2024-01-31,10.8,11.01,0.20999999999999908,9,-0.21999999999999886,-1.9799999999999898,89.85,93.69,
iberdrola,2024-02-01,10.67,10.8,0.13000000000000078,9,-0.13000000000000078,-1.170000000000007,88.68,92.52,
iberdrola,2024-02-02,10.62,10.67,0.05000000000000071,9,-0.05000000000000071,-0.4500000000000064,88.23,92.07,
iberdrola,2024-02-05,10.69,10.62,-0.07000000000000028,9,0.07000000000000028,0.6300000000000026,88.86,92.7,
iberdrola,2024-02-06,10.78,10.69,-0.08999999999999986,9,0.08999999999999986,0.8099999999999987,89.67,93.51,
iberdrola,2024-02-07,10.76,10.78,0.019999999999999574,9,-0.019999999999999574,-0.17999999999999616,89.49,93.33,
iberdrola,2024-02-08,10.78,10.76,-0.019999999999999574,9,0.019999999999999574,0.17999999999999616,89.67,93.51,
iberdrola,2024-02-09,10.86,10.78,-0.08000000000000007,9,0.08000000000000007,0.7200000000000006,90.39,94.23,
iberdrola,2024-02-12,10.78,10.85,0.07000000000000028,9,-0.08000000000000007,-0.7200000000000006,89.67,93.51,
iberdrola,2024-02-13,10.8,10.78,-0.02000000000000135,9,0.02000000000000135,0.18000000000001215,89.85,93.69,
iberdrola,2024-02-14,10.9,10.8,-0.09999999999999964,9,0.09999999999999964,0.8999999999999968,90.75,94.59,
iberdrola,2024-02-15,10.94,10.89,-0.049999999999998934,9,0.03999999999999915,0.3599999999999923,91.11,94.95,
iberdrola,2024-02-16,10.75,10.93,0.17999999999999972,9,-0.1899999999999995,-1.7099999999999955,89.4,93.24,
iberdrola,2024-02-19,10.63,10.75,0.11999999999999922,9,-0.11999999999999922,-1.079999999999993,88.32,92.16,
iberdrola,2024-02-20,10.52,10.63,0.11000000000000121,9,-0.11000000000000121,-0.9900000000000109,87.33,91.17,
iberdrola,2024-02-21,10.54,10.52,-0.019999999999999574,9,0.019999999999999574,0.17999999999999616,87.51,91.35,
iberdrola,2024-02-22,10.48,10.54,0.05999999999999872,9,-0.05999999999999872,-0.5399999999999885,86.97,90.81,
iberdrola,2024-02-23,10.62,10.48,-0.1399999999999988,9,0.1399999999999988,1.2599999999999891,88.23,92.07,101.26
iberdrola,2024-02-26,10.5,10.62,0.11999999999999922,9,-0.11999999999999922,-1.079999999999993,87.15,90.99,100.18
