name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
merlin,2024-01-02,9.6,9.71,0.11000000000000121,10,,,,,
merlin,2024-01-03,9.55,9.59,0.03999999999999915,10,-0.049999999999998934,-0.49999999999998934,99.5,,
merlin,2024-01-04,9.7,9.54,-0.16000000000000014,10,0.14999999999999858,1.4999999999999858,101.0,,
merlin,2024-01-05,9.44,9.69,0.25,10,-0.2599999999999998,-2.599999999999998,98.4,,
merlin,2024-01-08,9.52,9.43,-0.08999999999999986,10,0.08000000000000007,0.8000000000000007,99.2,,
merlin,2024-01-09,9.52,9.51,-0.009999999999999787,10,0.0,0.0,99.2,,
merlin,2024-01-10,9.52,9.51,-0.009999999999999787,10,0.0,0.0,99.2,,
merlin,2024-01-11,9.36,9.51,0.15000000000000036,10,-0.16000000000000014,-1.6000000000000014,97.6,,
merlin,2024-01-12,9.36,9.36,0.0,10,0.0,0.0,97.6,,
merlin,2024-01-15,9.33,9.36,0.02999999999999936,10,-0.02999999999999936,-0.2999999999999936,97.3,,
merlin,2024-01-16,9.43,9.33,-0.09999999999999964,10,0.09999999999999964,0.9999999999999964,98.3,,
merlin,2024-01-17,9.3,9.42,0.11999999999999922,10,-0.129999999999999,-1.29999999999999,97.0,,
merlin,2024-01-18,9.45,9.3,-0.14999999999999858,10,0.14999999999999858,1.4999999999999858,98.5,,
merlin,2024-01-19,9.44,9.44,0.0,10,-0.009999999999999787,-0.09999999999999787,98.4,,
merlin,2024-01-22,9.49,9.43,-0.0600000000000005,10,0.05000000000000071,0.5000000000000071,98.9,,
merlin,2024-01-23,9.54,9.48,-0.05999999999999872,10,0.049999999999998934,0.49999999999998934,99.4,,
merlin,2024-01-24,9.48,9.53,0.049999999999998934,10,-0.05999999999999872,-0.5999999999999872,98.8,,
merlin,2024-01-25,9.51,9.47,-0.03999999999999915,10,0.02999999999999936,0.2999999999999936,99.1,,
merlin,2024-01-26,9.33,9.5,0.16999999999999993,10,-0.17999999999999972,-1.7999999999999972,97.3,,
merlin,2024-01-29,9.32,9.33,0.009999999999999787,10,-0.009999999999999787,-0.09999999999999787,97.2,,
merlin,2024-01-30,9.38,9.32,-0.0600000000000005,10,0.0600000000000005,0.600000000000005,97.8,,
merlin,2024-01-31,9.36,9.38,0.02000000000000135,10,-0.02000000000000135,-0.2000000000000135,97.6,,
merlin,2024-02-01,9.28,9.36,0.08000000000000007,10,-0.08000000000000007,-0.8000000000000007,96.8,,
merlin,2024-02-02,9.32,9.28,-0.040000000000000924,10,0.040000000000000924,0.40000000000000924,97.2,,
merlin,2024-02-05,9.14,9.32,0.17999999999999972,10,-0.17999999999999972,-1.7999999999999972,95.4,,
merlin,2024-02-06,9.33,9.14,-0.1899999999999995,10,0.1899999999999995,1.899999999999995,97.3,101.9,
merlin,2024-02-07,9.13,9.33,0.1999999999999993,10,-0.1999999999999993,-1.999999999999993,95.3,99.9,
merlin,2024-02-08,9.1,9.13,0.030000000000001137,10,-0.030000000000001137,-0.30000000000001137,95.0,99.6,
merlin,2024-02-09,9.17,9.1,-0.07000000000000028,10,0.07000000000000028,0.7000000000000028,95.7,100.3,
merlin,2024-02-12,9.16,9.17,0.009999999999999787,10,-0.009999999999999787,-0.09999999999999787,95.6,100.2,
merlin,2024-02-13,9.17,9.16,-0.009999999999999787,10,0.009999999999999787,0.09999999999999787,95.7,100.3,
merlin,2024-02-14,9.19,9.17,-0.019999999999999574,10,0.019999999999999574,0.19999999999999574,95.9,100.5,
merlin,2024-02-15,9.18,9.19,0.009999999999999787,10,-0.009999999999999787,-0.09999999999999787,95.8,100.4,
merlin,2024-02-16,9.22,9.18,-0.040000000000000924,10,0.040000000000000924,0.40000000000000924,96.2,100.8,
merlin,2024-02-19,9.2,9.22,0.02000000000000135,10,-0.02000000000000135,-0.2000000000000135,96.0,100.6,
merlin,2024-02-20,9.19,9.2,0.009999999999999787,10,-0.009999999999999787,-0.09999999999999787,95.9,100.5,
merlin,2024-02-21,9.13,9.19,0.05999999999999872,10,-0.05999999999999872,-0.5999999999999872,95.3,99.9,
merlin,2024-02-22,8.86,9.13,0.27000000000000135,11,-0.27000000000000135,-2.970000000000015,92.33,96.93,
merlin,2024-02-23,8.76,8.86,0.09999999999999964,11,-0.09999999999999964,-1.099999999999996,91.23,95.83,
merlin,2024-02-26,8.9,8.77,-0.13000000000000078,11,0.14000000000000057,1.5400000000000063,92.77,97.37,101.54
