name,date,do,pred,error,stock,day_gap,money,evolution,opti_real,opti_pred
logista,2024-01-02,25.18,25.0,-0.17999999999999972,3,,,,,
logista,2024-01-03,25.24,25.18,-0.05999999999999872,3,0.05999999999999872,0.17999999999999616,100.18,,
logista,2024-01-04,25.52,25.24,-0.28000000000000114,3,0.28000000000000114,0.8400000000000034,101.02,,
logista,2024-01-05,25.44,25.52,0.0799999999999983,3,-0.0799999999999983,-0.23999999999999488,100.78,,
logista,2024-01-08,25.68,25.44,-0.23999999999999844,3,0.23999999999999844,0.7199999999999953,101.5,,
logista,2024-01-09,25.8,25.68,-0.120000000000001,3,0.120000000000001,0.360000000000003,101.86,,
logista,2024-01-10,25.8,25.8,0.0,3,0.0,0.0,101.86,,
logista,2024-01-11,25.42,25.8,0.379999999999999,3,-0.379999999999999,-1.139999999999997,100.72,,
logista,2024-01-12,25.04,25.42,0.38000000000000256,3,-0.38000000000000256,-1.1400000000000077,99.58,,
logista,2024-01-15,24.96,25.04,0.0799999999999983,4,-0.0799999999999983,-0.3199999999999932,99.26,,
logista,2024-01-16,25.2,24.96,-0.23999999999999844,3,0.23999999999999844,0.7199999999999953,99.98,,
logista,2024-01-17,25.32,25.2,-0.120000000000001,3,0.120000000000001,0.360000000000003,100.34,,
logista,2024-01-18,25.56,25.32,-0.23999999999999844,3,0.23999999999999844,0.7199999999999953,101.06,,
logista,2024-01-19,25.74,25.56,-0.17999999999999972,3,0.17999999999999972,0.5399999999999991,101.6,,
logista,2024-01-22,26.0,25.74,-0.26000000000000156,3,0.26000000000000156,0.7800000000000047,102.38,,
logista,2024-01-23,26.04,26.0,-0.03999999999999915,3,0.03999999999999915,0.11999999999999744,102.5,,
logista,2024-01-24,26.18,26.04,-0.14000000000000057,3,0.14000000000000057,0.4200000000000017,102.92,,
logista,2024-01-25,26.24,26.18,-0.05999999999999872,3,0.05999999999999872,0.17999999999999616,103.1,,
logista,2024-01-26,26.06,26.24,0.17999999999999972,3,-0.17999999999999972,-0.5399999999999991,102.56,,
logista,2024-01-29,26.04,26.06,0.019999999999999574,3,-0.019999999999999574,-0.05999999999999872,102.5,,
logista,2024-01-30,26.48,26.04,-0.4400000000000013,3,0.4400000000000013,1.3200000000000038,103.82,101.32,
logista,2024-01-31,26.74,26.49,-0.25,3,0.259999999999998,0.779999999999994,104.6,102.1,
logista,2024-02-01,26.8,26.75,-0.05000000000000071,3,0.060000000000002274,0.18000000000000682,104.78,102.28,
logista,2024-02-02,26.64,26.81,0.16999999999999815,3,-0.16000000000000014,-0.4800000000000004,104.3,101.8,
logista,2024-02-05,26.66,26.65,-0.010000000000001563,3,0.019999999999999574,0.05999999999999872,104.36,101.86,
logista,2024-02-06,26.76,26.67,-0.08999999999999986,3,0.10000000000000142,0.30000000000000426,104.66,102.16,
logista,2024-02-07,26.64,26.77,0.129999999999999,3,-0.120000000000001,-0.360000000000003,104.3,101.8,
logista,2024-02-08,26.78,26.65,-0.13000000000000256,3,0.14000000000000057,0.4200000000000017,104.72,102.22,
logista,2024-02-09,26.48,26.79,0.3099999999999987,3,-0.3000000000000007,-0.9000000000000021,103.82,101.32,
logista,2024-02-12,26.64,26.49,-0.15000000000000213,3,0.16000000000000014,0.4800000000000004,104.3,101.8,
logista,2024-02-13,26.68,26.65,-0.030000000000001137,3,0.03999999999999915,0.11999999999999744,104.42,101.92,
logista,2024-02-14,26.78,26.69,-0.08999999999999986,3,0.10000000000000142,0.30000000000000426,104.72,102.22,
logista,2024-02-15,27.12,26.79,-0.33000000000000185,3,0.33999999999999986,1.0199999999999996,105.74,103.24,
logista,2024-02-16,27.24,27.13,-0.10999999999999943,3,0.11999999999999744,0.3599999999999923,106.1,103.6,
logista,2024-02-19,27.3,27.25,-0.05000000000000071,3,0.060000000000002274,0.18000000000000682,106.28,103.78,
logista,2024-02-20,27.48,27.31,-0.1700000000000017,3,0.17999999999999972,0.5399999999999991,106.82,104.32,
logista,2024-02-21,25.38,27.49,2.1099999999999994,3,-2.1000000000000014,-6.300000000000004,100.52,98.02,
logista,2024-02-22,25.12,25.38,0.259999999999998,3,-0.259999999999998,-0.779999999999994,99.74,97.24,
logista,2024-02-23,24.84,25.12,0.28000000000000114,4,-0.28000000000000114,-1.1200000000000045,98.62,96.12,
logista,2024-02-26,24.68,24.84,0.16000000000000014,4,-0.16000000000000014,-0.6400000000000006,97.98,95.48,99.36
