Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,17.986000,18.059999,17.070000,17.667999,16.505302,932807
2019-01-03,17.514000,17.638000,17.218000,17.320000,16.180204,390877
2019-01-04,17.600000,18.570000,17.562000,18.434000,17.220892,714570
2019-01-07,18.792000,19.104000,18.562000,18.785999,17.549728,489835
2019-01-08,18.941999,19.486000,18.809999,19.218000,17.953299,589887
2019-01-09,19.549999,20.139999,19.427999,19.658001,18.364344,767811
2019-01-10,19.403999,19.427999,19.040001,19.400000,18.123322,492887
2019-01-11,19.466000,19.528000,19.040001,19.143999,17.884169,416479
2019-01-14,18.886000,19.450001,18.740000,19.332001,18.059799,378599
2019-01-15,19.608000,19.870001,19.049999,19.212000,17.947695,518112
2019-01-16,19.120001,19.351999,19.014000,19.254000,17.986929,381248
2019-01-17,19.158001,19.375999,18.917999,19.354000,18.080347,320189
2019-01-18,19.650000,20.090000,19.620001,20.020000,18.702520,598484
2019-01-21,20.385000,20.385000,19.820000,19.870001,18.562393,621156
2019-01-22,19.625999,19.662001,18.889999,18.934000,17.687988,1081065
2019-01-23,18.864000,19.100000,18.584000,18.652000,17.424547,856149
2019-01-24,18.702000,19.034000,18.598000,18.959999,17.712278,481890
2019-01-25,19.150000,20.084999,19.150000,20.010000,18.693178,1016494
2019-01-28,19.982000,20.475000,19.950001,20.145000,18.819296,776382
2019-01-29,20.070000,20.330000,19.889999,19.980000,18.665154,447977
2019-01-30,20.160000,20.480000,20.125000,20.305000,18.968767,383982
2019-01-31,20.200001,20.570000,19.920000,20.180000,18.851994,490039
2019-02-01,20.440001,20.920000,20.240000,20.920000,19.543295,708976
2019-02-04,20.850000,20.850000,20.344999,20.629999,19.272377,426165
2019-02-05,20.840000,20.920000,20.430000,20.645000,19.286392,351856
2019-02-06,20.600000,21.270000,20.465000,21.209999,19.814209,656070
2019-02-07,21.290001,21.775000,20.235001,20.235001,18.903376,1062371
2019-02-08,20.155001,20.174999,19.000000,19.275999,18.007481,1114267
2019-02-11,19.483999,19.719999,18.926001,19.046000,17.792618,675982
2019-02-12,19.360001,19.500000,19.120001,19.205999,17.942089,370314
2019-02-13,19.372000,20.049999,19.320000,19.926001,18.614706,505089
2019-02-14,20.100000,20.180000,19.468000,19.492001,18.209269,432874
2019-02-15,19.372000,20.480000,19.250000,20.190001,18.861332,676848
2019-02-18,20.350000,20.434999,19.914000,20.075001,18.753904,399756
2019-02-19,20.100000,20.100000,19.754000,19.816000,18.511944,306365
2019-02-20,20.035000,20.375000,19.584000,20.270000,18.936069,531387
2019-02-21,20.385000,20.549999,20.145000,20.299999,18.964094,384568
2019-02-22,20.360001,21.030001,20.350000,20.535000,19.183630,674814
